Link,CH0 0,services urban decentral air heat pump,1517.42066
Link,CH0 0,urban central air heat pump,7876.11409
Link,CH0 0,urban central aquifer thermal energy storage charger,574.70492
Link,CH0 0,urban central aquifer thermal energy storage discharger,1081.26987
Link,DE0 0,BEV charger,524875.747
Link,DE0 0,H2 Electrolysis,0.0
Link,DE0 0,battery charger,9584.73896
Link,DE0 0,battery discharger,9782.38324
Link,DE0 0,residential rural air heat pump,328.05344
Link,DE0 0,residential rural ground heat pump,30412.85848
Link,DE0 0,residential urban decentral air heat pump,44035.98744
Link,DE0 0,services rural air heat pump,127.35805
Link,DE0 0,services rural ground heat pump,11623.47524
Link,DE0 0,services urban decentral air heat pump,16832.92768
Link,DE0 0,urban central air heat pump,59427.77805
Link,DE0 0,urban central aquifer thermal energy storage charger,20850.25752
Link,DE0 0,urban central aquifer thermal energy storage discharger,103873.53775
Link,EU,co2 sequestered,0.0
Link,FR0 0,BEV charger,422795.098
Link,FR0 0,H2 Electrolysis,0.0
Link,FR0 0,battery charger,0.0
Link,FR0 0,battery discharger,0.0
Link,FR0 0,residential rural air heat pump,1037.08151
Link,FR0 0,residential rural ground heat pump,21867.6496
Link,FR0 0,residential urban decentral air heat pump,38663.7897
Link,FR0 0,services rural air heat pump,363.43822
Link,FR0 0,services rural ground heat pump,7773.94172
Link,FR0 0,services urban decentral air heat pump,13736.11177
Link,FR0 0,urban central air heat pump,43806.58927
Link,FR0 0,urban central aquifer thermal energy storage charger,18564.22367
Link,FR0 0,urban central aquifer thermal energy storage discharger,66397.75644
Link,NL0 0,BEV charger,95457.021
Link,NL0 0,H2 Electrolysis,0.0
Link,NL0 0,battery charger,6346.94843
Link,NL0 0,battery discharger,6477.82712
Link,NL0 0,residential rural air heat pump,6.18623
Link,NL0 0,residential rural ground heat pump,1492.0305
Link,NL0 0,residential urban decentral air heat pump,10032.33353
Link,NL0 0,services rural air heat pump,3.83212
Link,NL0 0,services rural ground heat pump,824.42874
Link,NL0 0,services urban decentral air heat pump,5546.18634
Link,NL0 0,urban central air heat pump,14663.2481
Link,NL0 0,urban central aquifer thermal energy storage charger,3580.04177
Link,NL0 0,urban central aquifer thermal energy storage discharger,26757.22559
StorageUnit,BE0 0,PHS,1308.0
StorageUnit,BE0 0,hydro,12.73567
StorageUnit,CH0 0,PHS,5107.55
StorageUnit,CH0 0,hydro,10804.87
StorageUnit,DE0 0,PHS,7469.346
StorageUnit,FR0 0,PHS,5236.3
StorageUnit,FR0 0,hydro,8840.31911
Store,BE0 0,H2 Store,0.0
Store,BE0 0,battery,254673.58102
Store,BE0 0,urban central aquifer thermal energy storage,20442386.2492
Store,CH0 0,H2 Store,0.0
Store,CH0 0,battery,0.0
Store,CH0 0,urban central aquifer thermal energy storage,2886199.39638
Store,DE0 0,battery,901544.43913
Store,DE0 0,urban central aquifer thermal energy storage,868710089.827
Store,EU,co2,inf
Store,EU,co2 sequestered,1e-05
Store,EU,co2 stored,0.0
Store,FR0 0,battery,0.0
Store,FR0 0,urban central aquifer thermal energy storage,300121233.502
Store,NL0 0,battery,621871.40306
Store,NL0 0,urban central aquifer thermal energy storage,132639071.806
