component,location,carrier,0
Generator,GB3 0,solar-hsat,16.91813
Generator,GR0 0,load,inf
Generator,GR0 0,offwind-ac,4.81696
Generator,GR0 0,offwind-dc,4.19621
Generator,GR0 0,onwind,51.18384
Generator,GR0 0,ror,103.1
Generator,GR0 0,solar,214919.88204
Generator,GR0 0,solar rooftop,16217.74958
Generator,GR0 0,solar-hsat,56.25629
Generator,HR0 0,load,inf
Generator,HR0 0,offwind-ac,9.5123
Generator,HR0 0,offwind-dc,10.76201
Generator,HR0 0,onwind,12.73559
Generator,HR0 0,ror,278.66773
Generator,HR0 0,solar,4689.66476
Generator,HR0 0,solar rooftop,98.92671
Generator,HR0 0,solar-hsat,38.59674
Generator,HU0 0,load,inf
Generator,HU0 0,onwind,9239.95286
Generator,HU0 0,ror,19.7
Generator,HU0 0,solar,40501.32142
Generator,HU0 0,solar rooftop,83.88978
Generator,HU0 0,solar-hsat,49.74349
Generator,IE3 0,load,inf
Generator,IE3 0,offwind-ac,14024.13933
Generator,IE3 0,offwind-dc,41.33444
Generator,IE3 0,onwind,23.87436
Generator,IE3 0,ror,216.0
Generator,IE3 0,solar,73.98186
Generator,IE3 0,solar rooftop,23.09688
Generator,IE3 0,solar-hsat,41.25892
Generator,IT0 0,load,inf
Generator,IT0 0,offwind-ac,6.77599
Generator,IT0 0,offwind-dc,31491.86648
Generator,IT0 0,onwind,25.21177
Generator,IT0 0,ror,7742.44
Generator,IT0 0,solar,725481.23882
Generator,IT0 0,solar rooftop,105126.43101
Generator,IT0 0,solar-hsat,51.81953
Generator,IT4 0,load,inf
Generator,IT4 0,offwind-ac,6.68671
Generator,IT4 0,offwind-dc,10.65314
Generator,IT4 0,onwind,10053.6726
Generator,IT4 0,ror,129.1
Generator,IT4 0,solar,38928.71304
Generator,IT4 0,solar rooftop,2672.49808
Generator,IT4 0,solar-hsat,33.345
Generator,LT0 0,load,inf
Generator,LT0 0,offwind-ac,1120.00631
Generator,LT0 0,offwind-dc,3848.11365
Generator,LT0 0,onwind,52.40137
Generator,LT0 0,ror,101.0
Generator,LT0 0,solar,11927.71425
Generator,LT0 0,solar rooftop,60.31047
Generator,LT0 0,solar-hsat,64.74336
Generator,LU0 0,load,inf
Generator,LU0 0,onwind,33.08887
Generator,LU0 0,solar,5942.22782
Generator,LU0 0,solar rooftop,56.6635
Generator,LU0 0,solar-hsat,31.51279
Generator,LV0 0,load,inf
Generator,LV0 0,offwind-ac,14.56462
Generator,LV0 0,offwind-dc,33.90673
Generator,LV0 0,onwind,53.43298
Generator,LV0 0,ror,1536.1
Generator,LV0 0,solar,36300.09086
Generator,LV0 0,solar rooftop,272.09717
Generator,LV0 0,solar-hsat,56.49723
Generator,ME0 0,load,inf
Generator,ME0 0,offwind-ac,5.73497
Generator,ME0 0,offwind-dc,10.91621
Generator,ME0 0,onwind,2.16131
Generator,ME0 0,ror,5.36
Generator,ME0 0,solar,15254.49158
Generator,ME0 0,solar rooftop,880.76913
Generator,ME0 0,solar-hsat,28.39205
Generator,MK0 0,load,inf
Generator,MK0 0,onwind,1.56855
Generator,MK0 0,ror,191.6
Generator,MK0 0,solar,42264.18487
Generator,MK0 0,solar rooftop,613.09299
Generator,MK0 0,solar-hsat,33.13693
Generator,NL0 0,load,inf
Generator,NL0 0,offwind-ac,3816.97221
Generator,NL0 0,offwind-dc,334.4103
Generator,NL0 0,onwind,46851.17754
Generator,NL0 0,solar,120249.187
Generator,NL0 0,solar rooftop,58.12127
Generator,NL0 0,solar-hsat,58.19291
Generator,NO1 0,load,inf
Generator,NO1 0,offwind-ac,155.04169
Generator,NO1 0,offwind-dc,39.88874
Generator,NO1 0,onwind,16.43027
Generator,NO1 0,ror,1105.5
Generator,NO1 0,solar,52.60434
Generator,NO1 0,solar rooftop,17.70768
Generator,NO1 0,solar-hsat,40.73916
Generator,PL0 0,load,inf
Generator,PL0 0,offwind-ac,7012.3976
Generator,PL0 0,offwind-dc,17316.96862
Generator,PL0 0,onwind,88786.97548
Generator,PL0 0,ror,182.40037
Generator,PL0 0,solar,1835.02634
Generator,PL0 0,solar rooftop,86.24303
Generator,PL0 0,solar-hsat,71.10377
Generator,PT0 0,load,inf
Generator,PT0 0,offwind-ac,7.37366
Generator,PT0 0,offwind-dc,4.2843
Generator,PT0 0,onwind,18.18076
Generator,PT0 0,ror,2557.8
Generator,PT0 0,solar,53089.7948
Generator,PT0 0,solar rooftop,10537.22123
Generator,PT0 0,solar-hsat,53.25214
Generator,RO0 0,load,inf
Generator,RO0 0,offwind-ac,1671.68475
Generator,RO0 0,offwind-dc,7196.74484
Generator,RO0 0,onwind,11.28893
Generator,RO0 0,ror,3521.45
Generator,RO0 0,solar,169316.45769
Generator,RO0 0,solar rooftop,234.32103
Generator,RO0 0,solar-hsat,47.72474
Generator,RS0 0,load,inf
Generator,RS0 0,onwind,14.50997
Generator,RS0 0,ror,1708.4
Generator,RS0 0,solar,2138.8796
Generator,RS0 0,solar rooftop,107.19751
Generator,RS0 0,solar-hsat,46.27673
Generator,SE1 0,load,inf
Generator,SE1 0,offwind-ac,104.57448
Generator,SE1 0,offwind-dc,24657.45876
Generator,SE1 0,onwind,16.15326
Generator,SE1 0,ror,1391.0
Generator,SE1 0,solar,376.24014
Generator,SE1 0,solar rooftop,41.35707
Generator,SE1 0,solar-hsat,72.32312
Generator,SI0 0,load,inf
Generator,SI0 0,offwind-ac,1.94526
Generator,SI0 0,onwind,3.79827
Generator,SI0 0,ror,504.415
Generator,SI0 0,solar,32.2542
Generator,SI0 0,solar rooftop,36.78262
Generator,SI0 0,solar-hsat,15.17341
Generator,SK0 0,load,inf
Generator,SK0 0,onwind,20.1186
Generator,SK0 0,ror,1217.69
Generator,SK0 0,solar,47354.24146
Generator,SK0 0,solar rooftop,105.54847
Generator,SK0 0,solar-hsat,43.76327
Generator,XK0 0,load,inf
Generator,XK0 0,onwind,2.48482
Generator,XK0 0,ror,30.2
Generator,XK0 0,solar,8494.52265
Generator,XK0 0,solar rooftop,345.34886
Generator,XK0 0,solar-hsat,29.56731
Line,AL0 0,AC,17162.08047
Line,AT0 0,AC,58093.25608
Line,BA0 0,AC,21478.08266
Line,BE0 0,AC,25625.84127
Line,BG0 0,AC,21683.1302
Line,CH0 0,AC,73855.77882
Line,CZ0 0,AC,38783.28103
Line,DE0 0,AC,102501.09354
Line,DE0 1,AC,12984.53753
Line,DK1 0,AC,5874.89131
Line,EE0 0,AC,5832.46627
Line,ES0 0,AC,21741.4741
Line,FI1 0,AC,12228.04941
Line,FR0 0,AC,7898.64136
Line,GB3 0,AC,8069.13093
Line,GR0 0,AC,5894.9872
Line,HR0 0,AC,16634.87868
Line,HU0 0,AC,34628.06781
Line,IT0 0,AC,2954.06126
Line,LT0 0,AC,12004.05131
Line,ME0 0,AC,8590.11646
Line,MK0 0,AC,9668.32569
Line,NO1 0,AC,7909.7088
Line,PL0 0,AC,13877.73787
Line,RO0 0,AC,7150.16107
Line,RS0 0,AC,5304.57765
Link,AL0 0,BEV charger,14048.25911
Link,AL0 0,Fischer-Tropsch,9.46638
Link,AL0 0,H2 Electrolysis,1765.85612
Link,AL0 0,Sabatier,10.13837
Link,AL0 0,V2G,7024.12956
Link,AL0 0,battery charger,26.66424
Link,AL0 0,battery discharger,27.21408
Link,AL0 0,electricity distribution grid,2146.0147
Link,AL0 0,home battery charger,18.43925
Link,AL0 0,home battery discharger,18.81948
Link,AL0 0,methanolisation,61.14889
Link,AL0 0,residential rural air heat pump,97.3449
Link,AL0 0,residential rural ground heat pump,222.27629
Link,AL0 0,residential urban decentral air heat pump,205.02351
Link,AL0 0,services rural air heat pump,49.23061
Link,AL0 0,services rural ground heat pump,105.57554
Link,AL0 0,services urban decentral air heat pump,93.0086
Link,AL0 0,urban central air heat pump,494.24926
Link,AT0 0,BEV charger,55435.028
Link,AT0 0,Fischer-Tropsch,8.85083
Link,AT0 0,H2 Electrolysis,1585.83884
Link,AT0 0,Sabatier,21.64859
Link,AT0 0,V2G,27717.514
Link,AT0 0,battery charger,27.64125
Link,AT0 0,battery discharger,28.21124
Link,AT0 0,electricity distribution grid,41531.03742
Link,AT0 0,home battery charger,19.11851
Link,AT0 0,home battery discharger,19.51274
Link,AT0 0,methanolisation,5.61565
Link,AT0 0,residential rural air heat pump,986.38464
Link,AT0 0,residential rural ground heat pump,5315.77676
Link,AT0 0,residential urban decentral air heat pump,3516.18358
Link,AT0 0,services rural air heat pump,321.75676
Link,AT0 0,services rural ground heat pump,2144.83786
Link,AT0 0,services urban decentral air heat pump,1141.81393
Link,AT0 0,urban central air heat pump,8082.45443
Link,BA0 0,BEV charger,16549.66662
Link,BA0 0,Fischer-Tropsch,31.23115
Link,BA0 0,H2 Electrolysis,1770.6541
Link,BA0 0,Sabatier,428.71454
Link,BA0 0,V2G,8274.83331
Link,BA0 0,battery charger,27.68973
Link,BA0 0,battery discharger,28.26071
Link,BA0 0,electricity distribution grid,5686.86017
Link,BA0 0,home battery charger,19.17483
Link,BA0 0,home battery discharger,19.57023
Link,BA0 0,methanolisation,36.62768
Link,BA0 0,residential rural air heat pump,315.01992
Link,BA0 0,residential rural ground heat pump,1069.16624
Link,BA0 0,residential urban decentral air heat pump,548.962
Link,BA0 0,services rural air heat pump,89.19747
Link,BA0 0,services rural ground heat pump,301.73968
Link,BA0 0,services urban decentral air heat pump,153.06866
Link,BA0 0,urban central air heat pump,1161.78999
Link,BE0 0,BEV charger,64781.31
Link,BE0 0,DC,32217.77618
Link,BE0 0,Fischer-Tropsch,9.05251
Link,BE0 0,H2 Electrolysis,1765.6887
Link,BE0 0,Sabatier,15.88255
Link,BE0 0,V2G,32390.655
Link,BE0 0,battery charger,26.4039
Link,BE0 0,battery discharger,26.94836
Link,BE0 0,electricity distribution grid,67370.62163
Link,BE0 0,home battery charger,18.17418
Link,BE0 0,home battery discharger,18.54894
Link,BE0 0,methanolisation,5.5227
Link,BE0 0,residential rural air heat pump,81.50779
Link,BE0 0,residential rural ground heat pump,950.57055
Link,BE0 0,residential urban decentral air heat pump,8612.40235
Link,BE0 0,services rural air heat pump,36.67653
Link,BE0 0,services rural ground heat pump,1179.23395
Link,BE0 0,services urban decentral air heat pump,3850.16667
Link,BE0 0,urban central air heat pump,21692.34614
Link,BG0 0,BEV charger,35455.684
Link,BG0 0,Fischer-Tropsch,22.84928
Link,BG0 0,H2 Electrolysis,7366.2721
Link,BG0 0,Sabatier,118.8551
Link,BG0 0,V2G,17727.842
Link,BG0 0,battery charger,28.54887
Link,BG0 0,battery discharger,29.13756
Link,BG0 0,electricity distribution grid,17294.93092
Link,BG0 0,home battery charger,19.79515
Link,BG0 0,home battery discharger,20.20334
Link,BG0 0,methanolisation,2099.69386
Link,BG0 0,residential rural air heat pump,334.74849
Link,BG0 0,residential rural ground heat pump,801.17168
Link,BG0 0,residential urban decentral air heat pump,1400.34378
Link,BG0 0,services rural air heat pump,128.7179
Link,BG0 0,services rural ground heat pump,454.39737
Link,BG0 0,services urban decentral air heat pump,529.67646
Link,BG0 0,urban central air heat pump,3309.94422
Link,CH0 0,BEV charger,50863.472
Link,CH0 0,DC,10590.87535
Link,CH0 0,Fischer-Tropsch,1305.37486
Link,CH0 0,H2 Electrolysis,11030.11915
Link,CH0 0,Sabatier,5792.79623
Link,CH0 0,V2G,25431.736
Link,CH0 0,battery charger,28.2897
Link,CH0 0,battery discharger,28.87305
Link,CH0 0,electricity distribution grid,30294.10332
Link,CH0 0,home battery charger,19.60535
Link,CH0 0,home battery discharger,20.00963
Link,CH0 0,methanolisation,109.49351
Link,CH0 0,residential rural air heat pump,303.43738
Link,CH0 0,residential rural ground heat pump,2228.56495
Link,CH0 0,residential urban decentral air heat pump,3925.7334
Link,CH0 0,services rural air heat pump,138.70205
Link,CH0 0,services rural ground heat pump,1018.28677
Link,CH0 0,services urban decentral air heat pump,1793.83729
Link,CH0 0,urban central air heat pump,9344.34434
Link,CZ0 0,BEV charger,65174.945
Link,CZ0 0,Fischer-Tropsch,2.13768
Link,CZ0 0,H2 Electrolysis,605.64893
Link,CZ0 0,Sabatier,4.40364
Link,CZ0 0,V2G,32587.4725
Link,CZ0 0,battery charger,27.40495
Link,CZ0 0,battery discharger,27.97006
Link,CZ0 0,electricity distribution grid,40597.63523
Link,CZ0 0,home battery charger,18.94257
Link,CZ0 0,home battery discharger,19.33318
Link,CZ0 0,methanolisation,2.02733
Link,CZ0 0,residential rural air heat pump,822.20154
Link,CZ0 0,residential rural ground heat pump,4007.62128
Link,CZ0 0,residential urban decentral air heat pump,5260.93256
Link,CZ0 0,services rural air heat pump,274.76406
Link,CZ0 0,services rural ground heat pump,1828.451
Link,CZ0 0,services urban decentral air heat pump,1728.7857
Link,CZ0 0,urban central air heat pump,4821.68995
Link,DE0 0,BEV charger,331344.98198
Link,DE0 0,DC,62206.66897
Link,DE0 0,Fischer-Tropsch,7.45138
Link,DE0 0,H2 Electrolysis,5343.80457
Link,DE0 0,Sabatier,6.94279
Link,DE0 0,V2G,165672.49099
Link,DE0 0,battery charger,30.46381
Link,DE0 0,battery discharger,31.09199
Link,DE0 0,electricity distribution grid,239678.35081
Link,DE0 0,home battery charger,19.46924
Link,DE0 0,home battery discharger,19.87071
Link,DE0 0,methanolisation,4.77209
Link,DE0 0,residential rural air heat pump,532.93305
Link,DE0 0,residential rural ground heat pump,11627.3469
Link,DE0 0,residential urban decentral air heat pump,33162.07057
Link,DE0 0,services rural air heat pump,220.022
Link,DE0 0,services rural ground heat pump,6306.30024
Link,DE0 0,services urban decentral air heat pump,12720.17948
Link,DE0 0,urban central air heat pump,68879.93481
Link,DE0 1,BEV charger,193530.76502
Link,DE0 1,DC,33499.69281
Link,DE0 1,Fischer-Tropsch,4.34291
Link,DE0 1,H2 Electrolysis,1306.5221
Link,DE0 1,Sabatier,7.09856
Link,DE0 1,V2G,96765.38251
Link,DE0 1,battery charger,28.35762
Link,DE0 1,battery discharger,28.94237
Link,DE0 1,electricity distribution grid,133921.82474
Link,DE0 1,home battery charger,19.15944
Link,DE0 1,home battery discharger,19.55452
Link,DE0 1,methanolisation,3.87787
Link,DE0 1,residential rural air heat pump,2237.54108
Link,DE0 1,residential rural ground heat pump,19365.76652
Link,DE0 1,residential urban decentral air heat pump,14346.13412
Link,DE0 1,services rural air heat pump,871.33622
Link,DE0 1,services rural ground heat pump,8489.28617
Link,DE0 1,services urban decentral air heat pump,5493.93321
Link,DE0 1,urban central air heat pump,24444.03601
Link,DK0 0,BEV charger,18557.13753
Link,DK0 0,DC,46553.87183
Link,DK0 0,Fischer-Tropsch,3594.87735
Link,DK0 0,H2 Electrolysis,12242.57446
Link,DK0 0,Sabatier,106.20854
Link,DK0 0,V2G,9278.56877
Link,DK0 0,battery charger,31.06702
Link,DK0 0,battery discharger,31.70764
Link,DK0 0,electricity distribution grid,17823.9038
Link,DK0 0,home battery charger,19.34461
Link,DK0 0,home battery discharger,19.74351
Link,DK0 0,methanolisation,33.40885
Link,DK0 0,residential rural air heat pump,37.86414
Link,DK0 0,residential rural ground heat pump,673.60268
Link,DK0 0,residential urban decentral air heat pump,3025.60557
Link,DK0 0,services rural air heat pump,17.7652
Link,DK0 0,services rural ground heat pump,528.17558
Link,DK0 0,services urban decentral air heat pump,866.18164
Link,DK0 0,urban central air heat pump,6692.77936
Link,DK1 0,BEV charger,10720.23147
Link,DK1 0,DC,36505.53863
Link,DK1 0,Fischer-Tropsch,46.03051
Link,DK1 0,H2 Electrolysis,1746.927
Link,DK1 0,Sabatier,875.25655
Link,DK1 0,V2G,5360.11573
Link,DK1 0,battery charger,27.97708
Link,DK1 0,battery discharger,28.55398
Link,DK1 0,electricity distribution grid,11013.08005
Link,DK1 0,home battery charger,18.596
Link,DK1 0,home battery discharger,18.97946
Link,DK1 0,methanolisation,12.46921
Link,DK1 0,residential rural air heat pump,22.14439
Link,DK1 0,residential rural ground heat pump,289.30964
Link,DK1 0,residential urban decentral air heat pump,1787.44585
Link,DK1 0,services rural air heat pump,10.27571
Link,DK1 0,services rural ground heat pump,276.62357
Link,DK1 0,services urban decentral air heat pump,511.71825
Link,DK1 0,urban central air heat pump,3966.75513
Link,EE0 0,BEV charger,8744.186
Link,EE0 0,DC,3196.50597
Link,EE0 0,Fischer-Tropsch,62.23684
Link,EE0 0,H2 Electrolysis,1810.84593
Link,EE0 0,Sabatier,678.93838
Link,EE0 0,V2G,4372.093
Link,EE0 0,battery charger,33.48044
Link,EE0 0,battery discharger,34.17083
Link,EE0 0,electricity distribution grid,5662.1944
Link,EE0 0,home battery charger,20.43237
Link,EE0 0,home battery discharger,20.85371
Link,EE0 0,methanolisation,12.81518
Link,EE0 0,residential rural air heat pump,198.44603
Link,EE0 0,residential rural ground heat pump,565.97741
Link,EE0 0,residential urban decentral air heat pump,738.19283
Link,EE0 0,services rural air heat pump,70.38349
Link,EE0 0,services rural ground heat pump,285.50598
Link,EE0 0,services urban decentral air heat pump,258.03272
Link,EE0 0,urban central air heat pump,1152.45516
Link,ES0 0,BEV charger,265723.08088
Link,ES0 0,DC,64235.00732
Link,ES0 0,Fischer-Tropsch,424.78379
Link,ES0 0,H2 Electrolysis,51904.96262
Link,ES0 0,Sabatier,18.17338
Link,ES0 0,V2G,132861.54044
Link,ES0 0,battery charger,29.29987
Link,ES0 0,battery discharger,29.90405
Link,ES0 0,electricity distribution grid,99827.46092
Link,ES0 0,home battery charger,20.18573
Link,ES0 0,home battery discharger,20.60198
Link,ES0 0,methanolisation,35079.6202
Link,ES0 0,residential rural air heat pump,1362.97465
Link,ES0 0,residential rural ground heat pump,2724.65913
Link,ES0 0,residential urban decentral air heat pump,6852.92857
Link,ES0 0,services rural air heat pump,623.97678
Link,ES0 0,services rural ground heat pump,3363.73856
Link,ES0 0,services urban decentral air heat pump,3067.35846
Link,ES0 0,urban central air heat pump,15815.79743
Link,ES6 0,BEV charger,4416.30512
Link,ES6 0,DC,2238.06381
Link,ES6 0,Fischer-Tropsch,384.92764
Link,ES6 0,H2 Electrolysis,736.97687
Link,ES6 0,Sabatier,4.05933
Link,ES6 0,V2G,2208.15256
Link,ES6 0,battery charger,32.50763
Link,ES6 0,battery discharger,33.17796
Link,ES6 0,electricity distribution grid,3151.00487
Link,ES6 0,home battery charger,22.16565
Link,ES6 0,home battery discharger,22.62273
Link,ES6 0,methanolisation,124.38797
Link,ES6 0,residential rural air heat pump,58.33348
Link,ES6 0,residential rural ground heat pump,11.76018
Link,ES6 0,residential urban decentral air heat pump,320.95676
Link,ES6 0,services rural air heat pump,39.02404
Link,ES6 0,services rural ground heat pump,28.68204
Link,ES6 0,services urban decentral air heat pump,145.67314
Link,ES6 0,urban central air heat pump,764.86799
Link,EU,CCGT,310915.21619
Link,EU,HVC to air,0.3908
Link,EU,SMR,129185.07486
Link,EU,SMR CC,340.23567
Link,EU,agriculture machinery oil,5870.2988
Link,EU,biogas to gas,39649.33525
Link,EU,biomass to liquid,1.08161
Link,EU,co2 sequestered,31612.43431
Link,EU,electrobiofuels,37046.72182
Link,EU,gas for industry,12008.44249
Link,EU,gas for industry CC,16007.20621
Link,EU,industry methanol,997.71669
Link,EU,kerosene for aviation,84920.88754
Link,EU,naphtha for industry,31605.02266
Link,EU,process emissions,0.20518
Link,EU,process emissions CC,15284.46442
Link,EU,shipping methanol,57416.63278
Link,EU,solid biomass for industry,0.90757
Link,EU,solid biomass for industry CC,94903.73368
Link,EU,waste CHP,60396.99478
Link,EU,waste CHP CC,3549.44735
Link,FI1 0,BEV charger,39320.27
Link,FI1 0,DC,4498.24492
Link,FI1 0,Fischer-Tropsch,3480.58916
Link,FI1 0,H2 Electrolysis,7113.50002
Link,FI1 0,Sabatier,1014.29431
Link,FI1 0,V2G,19660.135
Link,FI1 0,battery charger,33.01916
Link,FI1 0,battery discharger,33.70004
Link,FI1 0,electricity distribution grid,44267.61148
Link,FI1 0,home battery charger,20.90496
Link,FI1 0,home battery discharger,21.33603
Link,FI1 0,methanolisation,17.64691
Link,FI1 0,residential rural air heat pump,154.19228
Link,FI1 0,residential rural ground heat pump,2047.94822
Link,FI1 0,residential urban decentral air heat pump,5306.30429
Link,FI1 0,services rural air heat pump,55.60406
Link,FI1 0,services rural ground heat pump,1425.7513
Link,FI1 0,services urban decentral air heat pump,1869.95465
Link,FI1 0,urban central air heat pump,9750.24945
Link,FR0 0,BEV charger,421044.19549
Link,FR0 0,DC,132450.10822
Link,FR0 0,Fischer-Tropsch,49885.73131
Link,FR0 0,H2 Electrolysis,74288.25627
Link,FR0 0,Sabatier,49.10115
Link,FR0 0,V2G,210522.09775
Link,FR0 0,battery charger,28.39859
Link,FR0 0,battery discharger,28.98419
Link,FR0 0,electricity distribution grid,306557.89228
Link,FR0 0,home battery charger,19.76259
Link,FR0 0,home battery discharger,20.17011
Link,FR0 0,methanolisation,313.79319
Link,FR0 0,residential rural air heat pump,5523.55558
Link,FR0 0,residential rural ground heat pump,19128.67232
Link,FR0 0,residential urban decentral air heat pump,42251.83299
Link,FR0 0,services rural air heat pump,1940.08307
Link,FR0 0,services rural ground heat pump,10291.15249
Link,FR0 0,services urban decentral air heat pump,14996.1612
Link,FR0 0,urban central air heat pump,95612.42862
Link,FR5 0,BEV charger,1750.90251
Link,FR5 0,DC,10191.05047
Link,FR5 0,Fischer-Tropsch,119.81047
Link,FR5 0,H2 Electrolysis,9470.11498
Link,FR5 0,Sabatier,404.47205
Link,FR5 0,V2G,875.45125
Link,FR5 0,battery charger,29.45426
Link,FR5 0,battery discharger,30.06163
Link,FR5 0,electricity distribution grid,1947.99095
Link,FR5 0,home battery charger,20.58765
Link,FR5 0,home battery discharger,21.01218
Link,FR5 0,methanolisation,6024.12925
Link,FR5 0,residential rural air heat pump,223.84885
Link,FR5 0,residential rural ground heat pump,460.88802
Link,FR5 0,residential urban decentral air heat pump,0.0
Link,FR5 0,services rural air heat pump,79.07048
Link,FR5 0,services rural ground heat pump,177.37424
Link,FR5 0,services urban decentral air heat pump,1.14155
Link,GB2 0,BEV charger,319587.21877
Link,GB2 0,DC,135690.87792
Link,GB2 0,Fischer-Tropsch,47826.51916
